,Period,Trade Flow,Reporter,Partner,Commodity Code,Trade Value (US$),Net Weight(kg),Qty Unit
119,2014,M,India,Venezuela,2709,"$13,062,664,078","21,598,847,104","21,598,847,104"
120,2014,M,India,Yemen,2709,"$41,440,793","77,508,000","77,508,000"
121,2015,M,India,World,2709,"$72,321,670,063","196,096,104,733","196,096,104,733"
122,2015,M,India,Algeria,2709,"$215,495,111","520,368,000","520,368,000"
123,2015,M,India,Angola,2709,"$3,047,481,497","7,622,965,984","7,622,965,984"
124,2015,M,India,Azerbaijan,2709,"$61,938,275","138,996,992","138,996,992"
125,2015,M,India,Argentina,2709,"$80,273,392","228,000,000","228,000,000"
126,2015,M,India,Australia,2709,"$177,528,880","519,676,016","519,676,016"
127,2015,M,India,Brazil,2709,"$1,330,268,675","4,154,878,008","4,154,878,008"
128,2015,M,India,Brunei Darussalam,2709,"$603,160,877","1,387,086,000","1,387,086,000"
129,2015,M,India,Cameroon,2709,"$665,466,409","1,669,974,008","1,669,974,008"
130,2015,M,India,Canada,2709,"$2,856","7,221","7,221"
131,2015,M,India,Chad,2709,"$358,683,464","1,085,106,992","1,085,106,992"
132,2015,M,India,China,2709,"$62,749,551","145,508,000","145,508,000"
133,2015,M,India,Colombia,2709,"$349,430,740","1,147,866,032","1,147,866,032"
134,2015,M,India,Congo,2709,"$144,300,500","384,148,000","384,148,000"
135,2015,M,India,Dem. Rep. of the Congo,2709,"$46,698,939","124,306,000","124,306,000"
136,2015,M,India,Ecuador,2709,"$504,743,131","1,478,978,992","1,478,978,992"
137,2015,M,India,Equatorial Guinea,2709,"$329,137,413","785,758,992","785,758,992"
138,2015,M,India,Gabon,2709,"$41,691,859","127,153,000","127,153,000"
139,2015,M,India,Guinea,2709,"$96,141,892","219,770,992","219,770,992"
140,2015,M,India,Iran,2709,"$4,136,591,524","11,422,982,976","11,422,982,976"
141,2015,M,India,Iraq,2709,"$11,239,104,459","32,345,297,408","32,345,297,408"
142,2015,M,India,Israel,2709,"$53,229","8,000","8,000"
143,2015,M,India,Côte d'Ivoire,2709,"$58,510,152","144,678,000","144,678,000"
144,2015,M,India,Japan,2709,"$104,898,354","315,204,000","315,204,000"
145,2015,M,India,Kazakhstan,2709,"$233,811,866","542,867,984","542,867,984"
146,2015,M,India,Rep. of Korea,2709,"$110,187,409","271,987,000","271,987,000"
147,2015,M,India,Kuwait,2709,"$4,574,335,972","12,581,450,048","12,581,450,048"
148,2015,M,India,Malaysia,2709,"$1,430,933,895","3,133,629,992","3,133,629,992"
149,2015,M,India,Mexico,2709,"$1,818,959,757","6,332,634,032","6,332,634,032"
150,2015,M,India,Oman,2709,"$150,227,397","500,534,984","500,534,984"
151,2015,M,India,Nigeria,2709,"$9,247,407,267","21,143,717,056","21,143,717,056"
152,2015,M,India,Pakistan,2709,"$20,557,941","45,705,000","45,705,000"
153,2015,M,India,Qatar,2709,"$1,516,290,213","3,697,112,992","3,697,112,992"
154,2015,M,India,Russian Federation,2709,"$71,213,122","144,642,000","144,642,000"
155,2015,M,India,Saudi Arabia,2709,"$14,822,708,464","38,433,152,000","38,433,152,000"
156,2015,M,India,Sudan,2709,"$61,430,259","177,674,000","177,674,000"
157,2015,M,India,Togo,2709,"$65,478,364","145,711,008","145,711,008"
158,2015,M,India,United Arab Emirates,2709,"$6,246,424,551","15,242,198,016","15,242,198,016"
159,2015,M,India,Türkiye,2709,"$225,137,200","544,770,008","544,770,008"
160,2015,M,India,Turkmenistan,2709,"$39,501,252","135,870,000","135,870,000"
161,2015,M,India,Egypt,2709,"$968,032,510","3,047,494,960","3,047,494,960"
162,2015,M,India,USA,2709,"$15,562,926","44,707,000","44,707,000"
163,2015,M,India,Venezuela,2709,"$6,619,011,326","22,398,183,040","22,398,183,040"
164,2015,M,India,Yemen,2709,"$48,756,979","135,883,008","135,883,008"
165,2015,M,India,"Areas, nes",2709,"$381,350,215","1,427,460,992","1,427,460,992"
166,2016,M,India,World,2709,"$60,869,089,420","212,765,132,688","212,765,132,688"
167,2016,M,India,Algeria,2709,"$437,579,198","1,175,897,000","1,175,897,000"
168,2016,M,India,Angola,2709,"$1,687,784,592","5,388,186,976","5,388,186,976"
169,2016,M,India,Azerbaijan,2709,"$274,663,605","758,037,984","758,037,984"
170,2016,M,India,Australia,2709,"$65,284,503","240,679,992","240,679,992"
171,2016,M,India,Brazil,2709,"$973,770,045","3,484,836,960","3,484,836,960"
172,2016,M,India,Brunei Darussalam,2709,"$461,553,473","1,313,197,992","1,313,197,992"
173,2016,M,India,Cameroon,2709,"$385,735,729","1,313,766,008","1,313,766,008"
174,2016,M,India,Sri Lanka,2709,"$22,707,949","118,184,000","118,184,000"
175,2016,M,India,Chad,2709,"$106,214,841","349,857,992","349,857,992"
176,2016,M,India,Colombia,2709,"$34,460,872","179,352,000","179,352,000"
177,2016,M,India,Congo,2709,"$21,845,789","75,704,000","75,704,000"
178,2016,M,India,Ecuador,2709,"$70,433,851","300,148,000","300,148,000"
179,2016,M,India,Equatorial Guinea,2709,"$546,181,111","1,744,230,032","1,744,230,032"
180,2016,M,India,Gabon,2709,"$29,937,777","93,293,000","93,293,000"
181,2016,M,India,Germany,2709,"$47,907","9,000","9,000"
182,2016,M,India,Greece,2709,"$9,090,661","28,938,000","28,938,000"
183,2016,M,India,Guinea,2709,"$47,256,091","144,413,000","144,413,000"
184,2016,M,India,Indonesia,2709,"$203,921,152","638,425,992","638,425,992"
185,2016,M,India,Iran,2709,"$6,687,354,067","23,257,947,776","23,257,947,776"
186,2016,M,India,Iraq,2709,"$9,882,864,423","37,999,618,816","37,999,618,816"
187,2016,M,India,Israel,2709,"$4,932","1,000","1,000"
188,2016,M,India,Côte d'Ivoire,2709,"$25,246,150","80,322,000","80,322,000"
189,2016,M,India,Kazakhstan,2709,"$134,001,649","365,079,008","365,079,008"
190,2016,M,India,Rep. of Korea,2709,"$100,408,436","268,670,000","268,670,000"
191,2016,M,India,Kuwait,2709,"$2,710,888,274","10,107,302,944","10,107,302,944"
192,2016,M,India,Malaysia,2709,"$1,709,098,281","4,856,268,000","4,856,268,000"
193,2016,M,India,Mexico,2709,"$1,479,609,717","6,428,317,024","6,428,317,024"
194,2016,M,India,Oman,2709,"$119,104,769","419,117,742","419,117,742"
195,2016,M,India,Netherlands,2709,"$94,465,472","543,588,984","543,588,984"
196,2016,M,India,Curaçao,2709,"$101,059,871","606,767,000","606,767,000"
197,2016,M,India,Nigeria,2709,"$6,605,762,919","19,425,733,824","19,425,733,824"
198,2016,M,India,Qatar,2709,"$1,711,855,648","5,525,480,000","5,525,480,000"
199,2016,M,India,Russian Federation,2709,"$83,958,605","279,884,000","279,884,000"
200,2016,M,India,Saudi Arabia,2709,"$12,111,032,232","40,319,212,288","40,319,212,288"
201,2016,M,India,Singapore,2709,"$2,449","7,521","7,521"
202,2016,M,India,Sudan,2709,"$4,765,501","29,171,000","29,171,000"
203,2016,M,India,United Arab Emirates,2709,"$5,631,425,462","17,421,833,984","17,421,833,984"
204,2016,M,India,Türkiye,2709,"$408,688,875","1,117,750,992","1,117,750,992"
205,2016,M,India,Egypt,2709,"$620,736,828","2,656,193,008","2,656,193,008"
206,2016,M,India,USA,2709,$204,712,712
207,2016,M,India,Venezuela,2709,"$5,071,877,655","23,073,473,152","23,073,473,152"
208,2016,M,India,"Areas, nes",2709,"$196,407,853","636,233,984","636,233,984"
209,2017,M,India,World,2709,"$82,101,926,634","216,489,720,824","216,489,720,824"
210,2017,M,India,Algeria,2709,"$891,411,773","2,047,333,000","2,047,333,000"
211,2017,M,India,Angola,2709,"$3,130,750,844","7,780,435,000","7,780,435,000"
212,2017,M,India,Azerbaijan,2709,"$538,809,780","1,129,797,000","1,129,797,000"
213,2017,M,India,Australia,2709,$317,838,838
214,2017,M,India,Belgium,2709,$662,"1,747","1,747"
215,2017,M,India,Brazil,2709,"$1,690,182,623","4,614,524,843","4,614,524,843"
216,2017,M,India,Brunei Darussalam,2709,"$594,287,377","1,363,277,000","1,363,277,000"
217,2017,M,India,Cameroon,2709,"$152,715,967","394,316,000","394,316,000"
218,2017,M,India,Chad,2709,"$78,893,839","213,192,000","213,192,000"
219,2017,M,India,Colombia,2709,"$114,030,961","264,029,484","264,029,484"
220,2017,M,India,Congo,2709,"$23,610,437","78,878,000","78,878,000"
221,2017,M,India,Dem. Rep. of the Congo,2709,"$29,091,305","86,862,000","86,862,000"
222,2017,M,India,Ecuador,2709,"$228,066,128","690,742,340","690,742,340"
223,2017,M,India,Equatorial Guinea,2709,"$287,026,460","715,164,000","715,164,000"
224,2017,M,India,Estonia,2709,$171,451,451
225,2017,M,India,France,2709,$411,"1,085","1,085"
226,2017,M,India,Gabon,2709,"$147,049,171","384,407,000","384,407,000"
227,2017,M,India,Guinea,2709,$390,"1,030","1,030"
228,2017,M,India,Indonesia,2709,"$2,392","6,309","6,309"
229,2017,M,India,Iran,2709,"$9,251,630,525","24,284,640,000","24,284,640,000"
230,2017,M,India,Iraq,2709,"$15,241,431,573","42,171,210,000","42,171,210,000"
231,2017,M,India,Israel,2709,"$25,153,243","71,950,000","71,950,000"
232,2017,M,India,Italy,2709,$395,"1,042","1,042"
233,2017,M,India,Kazakhstan,2709,"$930,724,900","2,748,861,000","2,748,861,000"
234,2017,M,India,Rep. of Korea,2709,"$133,053,466","291,970,000","291,970,000"
235,2017,M,India,Kuwait,2709,"$4,324,843,146","11,175,744,000","11,175,744,000"
236,2017,M,India,Kyrgyzstan,2709,"$29,654,164","75,001,000","75,001,000"
237,2017,M,India,Malaysia,2709,"$1,588,026,210","3,672,356,000","3,672,356,000"
238,2017,M,India,Mexico,2709,"$2,389,476,389","7,500,257,000","7,500,257,000"
239,2017,M,India,Oman,2709,"$1,401,223,579","3,614,437,000","3,614,437,000"
240,2017,M,India,Netherlands,2709,"$56,487,562","143,182,000","143,182,000"
241,2017,M,India,Nigeria,2709,"$7,249,302,541","16,979,330,000","16,979,330,000"
242,2017,M,India,Norway,2709,$262,691,691
243,2017,M,India,Philippines,2709,$241,636,636
244,2017,M,India,Qatar,2709,"$1,345,204,843","3,298,898,000","3,298,898,000"
245,2017,M,India,Russian Federation,2709,"$1,309,317,836","3,057,717,000","3,057,717,000"
246,2017,M,India,Saudi Arabia,2709,"$14,344,564,977","35,848,780,000","35,848,780,000"
247,2017,M,India,Singapore,2709,"$2,743","6,672","6,672"
248,2017,M,India,South Africa,2709,"$62,270,376","134,902,000","134,902,000"
249,2017,M,India,Spain,2709,$256,676,676
250,2017,M,India,South Sudan,2709,"$59,790,551","148,779,000","148,779,000"
251,2017,M,India,Sudan,2709,"$340,295,749","964,809,000","964,809,000"
252,2017,M,India,United Arab Emirates,2709,"$6,560,100,212","16,560,693,000","16,560,693,000"
253,2017,M,India,Türkiye,2709,"$179,087,251","404,266,000","404,266,000"
254,2017,M,India,Egypt,2709,"$700,565,069","2,179,742,000","2,179,742,000"
255,2017,M,India,USA,2709,"$468,185,550","1,169,830,974","1,169,830,974"
256,2017,M,India,Venezuela,2709,"$5,891,263,083","19,426,024,000","19,426,024,000"
257,2017,M,India,Yemen,2709,"$70,992,591","148,880,000","148,880,000"
258,2017,M,India,"Areas, nes",2709,"$243,346,321","654,483,000","654,483,000"
259,2018,M,India,World,2709,"$114,708,238,144","225,556,477,486","225,556,477,486"
260,2018,M,India,Algeria,2709,"$1,011,739,154","1,637,596,000","1,637,596,000"
261,2018,M,India,Angola,2709,"$3,433,881,609","6,472,928,000","6,472,928,000"
262,2018,M,India,Azerbaijan,2709,"$296,957,128","575,499,000","575,499,000"
263,2018,M,India,Argentina,2709,"$47,298,757","89,987,000","89,987,000"
264,2018,M,India,Australia,2709,"$129,295,386","277,137,000","277,137,000"
265,2018,M,India,Brazil,2709,"$1,489,300,220","3,124,400,000","3,124,400,000"
266,2018,M,India,Brunei Darussalam,2709,"$431,534,740","778,484,000","778,484,000"
267,2018,M,India,Cameroon,2709,"$163,889,077","343,353,000","343,353,000"
268,2018,M,India,Canada,2709,"$203,596,375","461,598,000","461,598,000"
269,2018,M,India,Chad,2709,"$505,293,571","980,872,000","980,872,000"
270,2018,M,India,Colombia,2709,"$384,539,848","894,933,000","894,933,000"
271,2018,M,India,Congo,2709,"$314,292,033","587,405,000","587,405,000"
272,2018,M,India,Ecuador,2709,"$129,638,831","285,843,671","285,843,671"
273,2018,M,India,Equatorial Guinea,2709,"$235,785,022","458,833,000","458,833,000"
274,2018,M,India,Estonia,2709,$282,555,555
275,2018,M,India,Gabon,2709,"$473,742,010","941,412,000","941,412,000"
276,2018,M,India,Ghana,2709,"$278,593,972","528,923,000","528,923,000"
277,2018,M,India,Iran,2709,"$12,938,274,039","25,701,601,000","25,701,601,000"
278,2018,M,India,Iraq,2709,"$22,962,467,126","47,837,750,000","47,837,750,000"
279,2018,M,India,Kazakhstan,2709,"$467,215,382","803,966,000","803,966,000"
280,2018,M,India,Kuwait,2709,"$5,680,825,683","11,381,323,000","11,381,323,000"
281,2018,M,India,Liberia,2709,"$126,328,905","258,489,000","258,489,000"
282,2018,M,India,Libya,2709,"$142,524,453","273,135,000","273,135,000"
283,2018,M,India,Malaysia,2709,"$2,449,272,196","4,320,188,000","4,320,188,000"
284,2018,M,India,Mexico,2709,"$3,709,400,838","8,878,411,000","8,878,411,000"
285,2018,M,India,Oman,2709,"$1,626,527,408","3,422,577,000","3,422,577,000"
286,2018,M,India,Nigeria,2709,"$9,621,288,757","16,826,581,000","16,826,581,000"
287,2018,M,India,Pakistan,2709,$827,"1,627","1,627"
288,2018,M,India,Philippines,2709,"$2,433","4,785","4,785"
289,2018,M,India,Qatar,2709,"$1,194,058,148","2,300,673,000","2,300,673,000"
290,2018,M,India,Russian Federation,2709,"$1,217,193,372","2,220,695,000","2,220,695,000"
291,2018,M,India,Saudi Arabia,2709,"$21,248,345,289","39,488,800,000","39,488,800,000"
292,2018,M,India,Singapore,2709,"$2,035","4,002","4,002"
293,2018,M,India,South Africa,2709,"$49,295","50,000","50,000"
294,2018,M,India,South Sudan,2709,"$40,371,372","87,014,000","87,014,000"
295,2018,M,India,Sudan,2709,"$528,626,265","1,118,715,000","1,118,715,000"
296,2018,M,India,Switzerland,2709,"$77,223,546","140,755,000","140,755,000"
297,2018,M,India,Thailand,2709,$21,43,43
298,2018,M,India,Togo,2709,"$68,166,855","121,689,000","121,689,000"
299,2018,M,India,United Arab Emirates,2709,"$8,994,061,670","16,051,773,000","16,051,773,000"
300,2018,M,India,Türkiye,2709,"$751,302,337","1,306,043,000","1,306,043,000"
301,2018,M,India,Egypt,2709,"$924,052,846","2,048,694,000","2,048,694,000"
302,2018,M,India,United Kingdom,2709,"$29,305,931","75,728,574","75,728,574"
303,2018,M,India,USA,2709,"$2,898,337,899","4,864,045,227","4,864,045,227"
304,2018,M,India,Venezuela,2709,"$7,422,230,323","17,453,027,000","17,453,027,000"
305,2018,M,India,Yemen,2709,"$61,404,859","135,540,000","135,540,000"
306,2019,M,India,World,2709,"$101,948,596,916","220,115,040,979","220,115,040,979"
307,2019,M,India,Algeria,2709,"$1,514,355,444","2,854,448,000","2,854,448,000"
308,2019,M,India,Angola,2709,"$2,796,554,052","5,779,499,000","5,779,499,000"
309,2019,M,India,Azerbaijan,2709,"$338,751,409","669,851,000","669,851,000"
310,2019,M,India,Argentina,2709,"$1,059","2,287","2,287"
311,2019,M,India,Australia,2709,$300,649,649
312,2019,M,India,Belgium,2709,$572,"1,235","1,235"
313,2019,M,India,Brazil,2709,"$988,031,659","2,206,287,000","2,206,287,000"
314,2019,M,India,Brunei Darussalam,2709,"$578,360,112","1,107,090,000","1,107,090,000"
315,2019,M,India,Cameroon,2709,"$236,866,109","498,161,536","498,161,536"
316,2019,M,India,Canada,2709,"$354,873,664","882,054,000","882,054,000"
317,2019,M,India,Sri Lanka,2709,$115,248,248
318,2019,M,India,Chad,2709,"$251,572,706","537,909,000","537,909,000"
319,2019,M,India,China,2709,$492,"1,063","1,063"
320,2019,M,India,Colombia,2709,"$56,984,259","146,355,520","146,355,520"
321,2019,M,India,Congo,2709,"$612,984,826","1,295,136,000","1,295,136,000"
322,2019,M,India,Ecuador,2709,"$204,316,750","434,662,000","434,662,000"
323,2019,M,India,Equatorial Guinea,2709,"$733,663,572","1,496,147,000","1,496,147,000"
324,2019,M,India,France,2709,"$60,662,748","138,258,000","138,258,000"
325,2019,M,India,Germany,2709,$328,708,708
326,2019,M,India,Ghana,2709,"$332,495,150","689,672,000","689,672,000"
327,2019,M,India,Indonesia,2709,"$92,840,761","171,392,000","171,392,000"
328,2019,M,India,Iran,2709,"$2,820,366,643","6,126,542,000","6,126,542,000"
329,2019,M,India,Iraq,2709,"$21,547,092,118","49,202,610,000","49,202,610,000"
330,2019,M,India,Israel,2709,"$10,375","2,000","2,000"
331,2019,M,India,Côte d'Ivoire,2709,"$77,632,428","145,283,000","145,283,000"
332,2019,M,India,Kazakhstan,2709,"$1,487,633,567","2,893,947,000","2,893,947,000"
333,2019,M,India,Kuwait,2709,"$5,035,611,609","10,625,812,000","10,625,812,000"
334,2019,M,India,Libya,2709,"$67,568,242","133,428,000","133,428,000"
335,2019,M,India,Malaysia,2709,"$1,747,750,204","3,335,287,000","3,335,287,000"
336,2019,M,India,Mexico,2709,"$3,749,107,874","10,042,593,000","10,042,593,000"
337,2019,M,India,Oman,2709,"$918,645,838","1,897,039,000","1,897,039,000"
338,2019,M,India,Netherlands,2709,$384,830,830
339,2019,M,India,Nigeria,2709,"$9,460,766,662","18,488,910,000","18,488,910,000"
340,2019,M,India,Norway,2709,"$125,037,637","291,182,000","291,182,000"
341,2019,M,India,Pakistan,2709,$307,663,663
342,2019,M,India,Qatar,2709,"$1,167,529,673","2,386,919,000","2,386,919,000"
343,2019,M,India,Russian Federation,2709,"$1,460,075,858","2,949,851,000","2,949,851,000"
344,2019,M,India,Saudi Arabia,2709,"$20,532,236,933","42,594,150,000","42,594,150,000"
